idx,hash,firstTriplet,quintets,quintetInKeyWindow
41393,555b006fc9aa3928690a5a295a210a94,5,#,544
41397,077745e5f0a8a9d4a21bd64b4f605e26,7,#,#N/A
41420,705796f114b8bfe0983ede9a22e000c7,0,#,#N/A
41426,e083f136e49bd32eb946732c7999a804,9,#,#N/A
41429,e1880b80b1aaa141bf1bc1a64731bbed,a,#,#N/A
41438,291899914cb625f081fc64a45f64328d,9,#,#N/A
41446,811c3f6d4effa575cc381aa6e4ca7772,7,#,#N/A
41452,3f28310784dd949a2a39222d8db55fa4,2,#,#N/A
41472,1a43f6ccb05aaa25085cd66b564ef115,a,#,#N/A
41476,08b70b1e0d707fcaaa59b16306a6e74c,a,#,#N/A
41477,c27e99555f97dee434cc2e68d4e65a0e,5,#,534
41515,f046d8556302dfa8291e220557776798,7,#,#N/A
41517,e2b66b32c5ed3f58e54555bb9b534ae2,5,#,532
41521,007ea296b42a3f1baf355e9642c19000,0,#,#N/A
41523,d9903aaafa79cbc11cd5734f8f06bc47,a,#,#N/A
41530,ddd26ffb0cc495b1b056cd9de935095a,d,#,439
41551,bda7ed450520771c502223c103c9e7da,2,#,#N/A
41552,3ab1911eff999849a41a5bbfe005eeb4,9,#,#N/A
41555,ecfdc789d1852a3f0eee80f04551fda3,e,#,#N/A
41557,6df1499ca1bd246b0c73d3415bbb71b2,b,#,#N/A
41561,df49f5f1cce0fff09d49ce7968bc7ae8,f,#,45
41565,5b2fe4837ba47ec8fff89f2c2d3005d0,f,#,44
41576,34fdfc8511108c6efc39588fef8dc187,1,#,634
41582,15eaa645d5e99969c1d27c78a697c5bb,9,#,#N/A
41585,4b76ecfe0888bf2c388002fa54c1d17f,8,#,384
41622,88aa806f51b8cc29412bbb2edf76a694,b,#,#N/A
41623,a4c541e522272e6804ac8cad2b74596b,2,#,#N/A
41653,68390c5f2546cddd91eef30f6d772c41,d,#,427
41659,db7d98150b33d333dbfb6eb1b807c691,3,#,#N/A
41661,8e6471f1b2d7acac4834e6eee52b216f,e,#,#N/A
41671,1ab56599e9c6d53ce9ec0fff2e51d5e9,f,#,35
41685,36859952ce6667fd85e8d8dba7d01291,6,#,#N/A
41695,59b3331add61179a285e6f4d73b44dc4,3,#,#N/A
41697,6ddd66d6b0aa6ca61a4e156f0eed3219,d,#,421
41698,33d9dffb81c0e8c51ffce93111843f11,1,#,622
41709,0c4261fcdd3533c5ea6adddbf4a88c4b,d,#,419
41711,8e7770dbed2875a14958bfa7e671b178,7,#,#N/A
41717,c761cb4e9c8b9e691b977706b11f89db,7,#,#N/A
41718,252afffa52347669183002f21b13de51,f,#,27
41719,7b645b5766030eeeb76c7c841863bc6a,e,#,#N/A
41735,34dc9b8f7fee7439bba9333d461a45ae,3,#,#N/A
41737,b9fa0fdddbdd766fe698d5dce11830d0,d,#,413
41747,888db8147f5c677744d969769d27ed00,8,#,366
41748,f63b46a6c34db060132dc835003aaabb,a,#,#N/A
41749,1d034dddb93f670b25d55d23e4959f6f,d,#,410
41753,a9416cbbb2d67efe420d9acff93f2b00,b,#,#N/A
41761,b0295aa5fe4a4a0c92ddd21ca12ccb74,d,#,408
41770,bbb3d5a643d989296cb506e639f94320,b,#,#N/A
41771,8594139cfb7c973f83ef905666b02ac6,6,#,#N/A
41778,6cd37ffbe4949998d6eda1724f271d41,9,#,#N/A
41779,e7fe4a43340b6498935999d8d065c9fc,9,#,#N/A
41785,b33119549e7dee96283a5415ae96eee5,e,#,#N/A
41802,aa3479b3c3e672ab82cd3ebbb4b3de54,b,#,#N/A
41827,7a29f2e6d888e7c5b25120420cba6193,8,#,355
41843,510b73bd231af821859666a1ce8a1622,6,#,#N/A
41845,55589e9371b8780c7caa8bebd8727560,5,#,489
41847,92f430935d75c50007113f04c0cc2c9c,0,#,#N/A
41872,f7bb1a4e25ee676b92bc222b0967f8d5,2,#,#N/A
41873,14449603d90ce1fe29961053924fcd1a,4,#,#N/A
41901,09ee6b2080b5e6794c6f5000ffc734d2,0,#,#N/A
41906,1e57a40c65a738883a90189b8ca3129f,8,#,348
41910,f1bb286b45a88ca239b087f82383b222,2,#,#N/A
41916,e3228903444e32c5a9dcf88af20ac1e0,4,#,#N/A
41926,3ffe83a7ae226b22250fbc92aebfd5a1,2,#,#N/A
41927,98eee581ce62284b4c66cc3d09717905,e,#,#N/A
41932,265f2634d903f14fffff1cbb75c6d0bb,,#f#,#N/A
41939,8ec9bb2bbb3af44fceca410bf6dd5107,b,#,#N/A
41940,11bd56532dce0de37d43b841f2f6f888,8,#,341
41950,97fff9927ddd02c480e445a5a3aabce3,f,#,#N/A
41960,b2dfc000c95200cc1316981217cf4cdd,0,#,#N/A
41966,d53253f561d7922eaef5f71e111e7ec8,1,#,586
41971,6c8870a1b12121eeed3c5b6cd948f91e,e,#,#N/A
41992,73a41ec19d8640a777e6e2c0c899b2d6,7,#,#N/A
42027,8cddb50695c655eecbbc3465ddd4e7e9,d,#,381
42031,fb3c9444032515b4421d1983717df409,4,#,#N/A
42047,1e19ae3a7a34e60fff11b8ceddc7067b,f,#,#N/A
42061,f2213102bcccfe9a4c3b1a56e8c1601e,c,#,#N/A
42064,ec3a99d49078880dcfba1c16bd70dcf9,8,#,331
42067,9b8bb5c40ed16999b636c1921d859a61,9,#,#N/A
42070,297db0a9a4d40764585550c352903805,5,#,465
42072,21747c76753444ed91215a55f9ffdea2,4,#,#N/A
42088,6e4b0007f6e2af516861087efcdfc9d3,0,#,#N/A
42090,73ce9e83489de1eee50b61be2e5adebe,e,#,#N/A
42093,7b9fffdf9e9724eba7a788c675f20101,f,#,#N/A
42119,ccc43e04be723b95c321a4a13b5e5148,c,#,#N/A
42124,dfad690ea2493e667f7def5b14ddd5c7,d,#,369
42135,9fdecc8eea4270333d61e5cb68830b94,3,#,#N/A
42156,1e866621200a2fc4798b3321259301ff,6,#,#N/A
42162,c8fbd97bbb217c9e61f809f8c7d31e7b,b,#,#N/A
42184,4bd322b99968035bb30babe7eee48176,9,#,#N/A
42188,015dada8d84b2d6c832225a1013599d6,2,#,#N/A
42209,eba1785574a241cd6f4fff30fc261322,f,#,#N/A
42227,68b1de2c73e3143332d5979a7bb91fc8,3,#,#N/A
42231,d8ec746da6f05677715eabe70ed65c05,7,#,#N/A
42234,c36a08c9d3826c1694dc72f9812fdfff,f,#,#N/A
42245,fffa93d1944f9af596e90dc6c999988e,f,#,#N/A
42246,3402e86b5c87995c86be2e6983ab888e,8,#,312
42271,f7724f972eb05a0f44459d19ac56eb67,4,#,#N/A
42278,265ba6a921a736caee3a4069c495aaa6,a,#,#N/A
42280,f4440aee944cdc0b6073626a52c0d4e4,4,#,#N/A
42281,9b06dbb3a2e5066690990374c1eec151,6,#,#N/A
42296,10bcbb61e9e6c17bf35556616446add7,5,#,443
42300,47218bdb456edbcf36cd73f658707bbb,b,#,#N/A
42301,d39bec8be26dbfc68cc4449b14c16f18,4,#,#N/A
42311,9a5846453e5b85305aaa0f4192aa4be5,a,#,#N/A
42331,5752b21e0dd17bbbf9bb60e61121070a,b,#,#N/A
42337,0485404a82804bbb8f1434501910a553,b,#,#N/A
42350,0a92419b951db8b9ecb3b3f106eee79d,e,#,#N/A
42369,f1740694674c01af587277a6a22333cf,3,#,#N/A
42386,84959c32888e42c9dc4f0cbb1bf149ed,8,#,299
42394,30e062fd6a4cfc1fff328c25fd19536a,f,#,#N/A
42402,cd7c0bb65f6f1b4447ef0b4907f92670,4,#,#N/A
42408,02051118af5d11ea52c192dafc05068a,1,#,544
42416,555a2c8f32027e0a3308228e8760f11b,5,#,431
42445,8794a84d6dbe1c795700051fe3635b2a,0,#,#N/A
42450,e5526ca41cda6e30b9f33644e806cccb,c,#,#N/A
42467,3d2180bf4e7f61eeed6cdb21e756e3d7,e,#,#N/A
42482,b896a6e8648d7fff9f0438b8f9a111bf,f,#,#N/A
42493,2ae9b2bd6f222d876895338c711eadd1,2,#,#N/A
42495,ab77a261f9d532b5d6fff4341aa96887,f,#,#N/A
42500,408c11bedbeb192000c712fdef2681b0,0,#,#N/A
42503,915166ac09c06f63a20bac7bb4c8efff,f,#,#N/A
42515,86999697bb2cd4c7114939d59b804806,9,#,#N/A
42516,0f8698e76f5d8ccc999b1c88abdb60c8,c,#,#N/A
42540,a5782871280366628b5789935d63514f,6,#,#N/A
42550,d4480007de342529864fb5b4c90edb2f,0,#,#N/A
42562,59bc43ef50bc771119d49c8b035c288a,1,#,530
42566,4a28cc80ba4a5eaf3818ae86333d206c,3,#,#N/A
42568,78630459acff3666dd3e6b7b5bbab015,6,#,#N/A
42578,37763befffe65905c021e4b8cea05540,f,#,#N/A
42589,cc53ffed0753b384f9938843dd784441,4,#,#N/A
42598,9ec2dd575f70f855b11ddd1fec26adff,d,#,323
42600,0416f9d7ce7533322c4d69d709b97123,3,#,#N/A
42602,a42d43b5456661e25d9f522c7bb612ff,6,#,#N/A
42622,66abde00ba03099b8fb9e6d22f888c0f,8,#,274
42626,514eee789e6b1ce659bf48ab73ab5bf4,e,#,#N/A
42630,3e643a4e67778a56d01413dc249996b9,7,#,#N/A
42635,cbb67e9992d2d2adaed5185be153df92,9,#,#N/A
42637,adddf3fd985394e20e036b3a0cc72d8d,d,#,316
42647,925494bdcaee4ff2ddd992a60dcaafc3,d,#,315
42653,095bc4f7b2d9b84b584aaa9e1bdf8431,a,#,#N/A
42658,3f66c3043a675f8a95f113e37c666e0a,6,#,#N/A
42663,fe91dec3e7e2111cb65424502bba2f73,1,#,514
42668,dd1ad3f01c10207b9365322fff4c69f5,f,#,#N/A
42669,a74321989995dbae88df02e93a5ab215,9,#,#N/A
42673,10e24dfdc87e746dddad7d844016bca7,d,#,309
42681,1766635f0325e54f811d502f1e8a0f66,6,#,#N/A
42694,9d396c263cabf444c6fdeeb313c2a3bb,4,#,#N/A
42714,0215f2f4fffdfeec4d336f7776e10fae,f,#,#N/A
42716,957528c12cfff2c7f340af76d0490a5f,f,#,#N/A
42726,98cb9debadbdcff8884ce3dc0224f502,8,#,258
42733,0fc938cc7e7a26a57a78578666f96dac,6,#,#N/A
42734,de1f6efca57f6266d67b7a2a38aaad71,a,#,#N/A
42736,b5abb374cf6f783afdf24056255594f8,5,#,391
42738,e319e18adf8535fa73e78f02fffd7ce9,f,#,#N/A
42771,0d2f4294383bbb421dcde57c1f7c9ba0,b,#,#N/A
42774,3b979f2c4d2c6e9cccb56fb1ec35ac5f,c,#,#N/A
42779,f38f1e74286cff2756669c5ddbe02899,6,#,#N/A
42792,502ac2368a7ebab5cef82226ce098acd,2,#,#N/A
42801,9ffda5401449e0b1dddbf35e68ef20d1,d,#,295
42803,60391bced5e111fda41b859ac72d58f9,1,#,496
42813,c09ec6fffdaaaa0fee410c0fdb10520a,f,#,#N/A
42823,ffde42a6222e8d07c157a3a8f219bd86,2,#,#N/A
42843,d4bbbaa1e5707c3e7aa7b82bf9e6758f,b,#,#N/A
42846,ea176e80253d86c4ed2890333887a600,3,#,#N/A
42859,e06899b79314ad338e14b726dddfad66,d,#,289
42865,66c30ccd956e0878b6cfe825cc222038,2,#,#N/A
42893,99f7def3b43c832151ab830c48bbb674,b,#,#N/A
42894,3e7205fcd7adc2ac5406ccc6ade942c5,c,#,#N/A
42910,968334c4ffcd5557615517271f867534,5,#,375
42916,3d88b5577a69365de2c9cd826f696669,6,#,#N/A
42927,497cb03cf1f000ef58b77a767724780b,0,#,#N/A
42929,eeefd34f0b20c1a002245c72b4fe0b59,e,#,#N/A
42930,e35d65c67ac104d7f863a43157b43111,1,#,483
42936,8945d77e5a3bbb07ebdfc78ddfa75c8c,b,#,#N/A
42938,214114ea26594f495b77796b3ae2e9c7,7,#,#N/A
42948,632382bbdfc18d0b492999c428194660,9,#,#N/A
42965,a2fc8c8687baf228592d29a01e222e0f,2,#,#N/A
42980,56d6449b4b6af4bd1d15df2fd0004b4a,0,#,#N/A
42990,f7f00a62c1f99444d91a6caedc028f3c,4,#,#N/A
43002,4bf2029b58af64507f37a4d0c9cbbbe7,b,#,#N/A
43005,756e9ec19057b248a6719d7fc4e5558b,5,#,363
43008,91dc640174da8b01219ccb31d951fffb,f,#,#N/A
43014,18b559994a842eee3a456b5445014fe7,9,#,#N/A
43019,cc4af6e2c4635e87ce295b2cc3869000,0,#,#N/A
43020,dd16d48676266980a5577742ee469a32,7,#,#N/A
43021,1ea91c88890d60f2bc45709e3c86cc69,8,#,222
43047,6e66ab89df8e718cf035650b85caaae9,a,#,#N/A
43048,84f0fa6660dc0657b1c9c924c0a877f8,6,#,#N/A
43058,333021cc0ac07c57c957934add4352af,3,#,#N/A
43074,30a089fffc54c332a8ef724c4e363bc8,f,#,#N/A
43102,b5452a8696d9d86e35d62ddda6f75ba8,d,#,263
43119,5fa66d748df3171c29f2d8ddf252bbbf,b,#,#N/A
43123,77708f6836dd160f809f90afa49a49eb,7,#,#N/A
43137,34ac9359c98de0b010007f74fa47d997,0,#,#N/A
43145,bdb8f5e63fe0d4be82b52cf32d8222ea,2,#,#N/A
43163,310327bf57e867e42ee64f64adc91aaa,a,#,#N/A
43169,c4222f8295962c0bffd3a66117a11463,2,#,#N/A
43197,d2678961e395d363666f7759069859f8,6,#,#N/A
43203,6aa6fcebaf222950f73af32b5d0e370b,2,#,#N/A
43207,6e231c9d9c2b6bfee61b9b8f39ce5222,2,#,#N/A
43219,271113b57dafd9164256543476bc2a2d,1,#,455
43221,283913031dfaa285c97ddd72745a9f28,d,#,252
43234,f61c91a22989666234e041db71c5b2ae,6,#,#N/A
43243,0999c0944a557b5148e8332090c0befa,9,#,#N/A
43251,d4889524098021c44459e01bbf49722d,4,#,#N/A
43257,b36b6a3f2bf43b701200094d0c918676,0,#,#N/A
43265,f50b3a2e2b32fffe0c535612a8d7c6fb,f,#,#N/A
43270,43a43c19ef18fb31937f207f22209b86,2,#,#N/A
43279,5abf45394613330b5be6312b97569c8c,3,#,#N/A
43295,ff52e16f55c89cd8b6888e8919b637be,8,#,198
43301,5a3aca06e493c252b94441134b2be3cc,4,#,#N/A
43313,d6e8816cccde8320233aaa2d9dd393f0,c,#,#N/A
43315,84d7276d18d21099b6d80110001ac6db,0,#,#N/A
43324,4d77f1b886b888adb0fed4b9eecf5f53,8,#,194
43335,6fe7f9859e858222eee4f7734e7aeede,2,#,#N/A
43360,7ec1d70fff744985ea325c8e5c63eea2,f,#,#N/A
43368,4bb4f5a39261dba1624effeaaa0136f6,a,#,#N/A
43377,39ca6360d06986874ba5aaa77c4c41d7,a,#,#N/A
43385,34f02d4d7cd1a328b5fdddefde2b2fb5,d,#,235
43401,6f72b2bde2428410ccc08ed0aaae283f,c,#,#N/A
43416,791b493a6725e3c12db4e9b7f979555f,5,#,323
43418,824665a661ef3f94888adf1429fa4a75,8,#,186
43424,15c76df32450111e0f8c37c92425b17e,1,#,433
43427,0db757d24b92fffadcad79ad788872f2,f,#,#N/A
43440,eb7729f8da916333f5f33298fc4b9d43,3,#,#N/A
43447,d3f5ff61e487e3cb62cdc11151c16389,1,#,430
43448,a000683866ae158923af4185ef5df8d5,0,#,#N/A
43456,f48a9bfca2bdad555d465ee7a3996d4b,5,#,316
43459,4c52de666e697f6c3903d4ae38bf2da1,6,#,#N/A
43473,8d7fe918444eb407cc014765fa222ce4,4,#,#N/A
43478,6acd72ad5099a623b7cdca10b2224d77,2,#,#N/A
43485,5661ebfff20c3bb2905292632b8e7bae,f,#,#N/A
43496,d404b76e7acd607d46eeec6be9b38d76,e,#,#N/A
43509,feaef7f7465979b31000bb38709c9ce3,0,#,#N/A
43523,bf14e5e87662fa42b2b5da9555e49a20,5,#,309
43524,4ddb5ef03fe6f728cd53eee0b45ae5ba,e,#,#N/A
43532,7d114acee78d616caaa76b343a840473,a,#,#N/A
43544,c18298cd834e222bbf9f3b82861a14b3,2,#,#N/A
43556,2468a549ddd386f601715da621403f62,d,#,215
43579,6ec3c444e6ae61c92dbc059ecfa77f40,4,#,#N/A
43583,4ef619924de39092e4100097eb9fecde,0,#,#N/A
43589,e733aaae1ea8c759e5995dfcaa3c2199,a,#,#N/A
43591,65b43bb28e2bc706f3766eeebfd57d5a,e,#,#N/A
43597,777625a564ad79beb1a74981fd1a6a78,7,#,#N/A
43599,dc6f08e1bea24d9a39fff944528fa06f,f,#,#N/A
43611,be70ed67e2493bc878277374446c5619,4,#,#N/A
43614,0c9c6fc943be75049fe2f934b204c000,0,#,#N/A
43621,737730c8a6347379af7fce5cd28333a3,3,#,#N/A
43629,08bad1a37343e2aaa411a1574bccc12a,a,#,#N/A
43646,60913111c5b5c5ae3cdb49702dce3e1d,1,#,406
43647,8d957a2be9cd6096a67242d411180015,1,#,405
43653,246ebe1ca0c3594f897621c75baaa0e1,a,#,#N/A
43657,b6defe3f9639652ddc919fc60bb555f3,5,#,291
43660,7e495e2b4ca56c39d5fafedca5633361,3,#,#N/A
43661,e69d715fee71f76fff7ddf854060e6a8,f,#,#N/A
43673,3bd26c5cec1c5795f7aaa090fac56450,a,#,#N/A
43686,f29a557e8bcf5a890639991e30f7763f,9,#,#N/A
43698,4a7ab1f55c352999eb2b8abec390d3fd,9,#,#N/A
43710,a3f8470e82e4241c317c9c733362f901,3,#,#N/A
43711,240f1000a8965663e296ea223b760c1d,0,#,#N/A
43724,123dde9a0f78e479ddd18e76467861d0,d,#,193
43726,3767ed79bbdb07de44a4e8666962fa9b,6,#,#N/A
43755,758668569009201fb72002a73abbb450,b,#,#N/A
43769,8e3bfd6732f3e222e484fa84a476780b,2,#,#N/A
43770,633e276548ff2929992d020e115f6b80,9,#,#N/A
43771,c9bb4c11d2a3900715360002a510f624,0,#,#N/A
43774,2e1c111728d35419ff7726152ca8f768,1,#,389
43783,52cf0544f21f830cccef1c16bc0ccda2,c,#,#N/A
43786,d4eeeb6135f0e5251217def89e413fde,e,#,#N/A
43812,5ce7a0aaa367bd9f72b2c28e54053ed0,a,#,#N/A
43814,253f06b940bbbf30e9a908675b6ada9e,b,#,#N/A
43832,645edbb6661855e4f03b06d784d3417b,6,#,#N/A
43842,f9e65bbe7b44847252b145c5999fafa0,9,#,#N/A
43851,8f6dddf46a947e0071cb341908611356,d,#,180
43865,ac07e3c562945b58574bb6bdfd888384,8,#,133
43876,b0edced9fecddd525c7b7c834fc85e03,d,#,178
43882,984ecbbd84053fa7f3f0444e91eae485,4,#,#N/A
43896,3bfd91bcdc1f3ca0faddde23ba0e9484,d,#,176
43899,2c3f496398afe758c999d150f5f4a2a8,9,#,#N/A
43910,62309bbb39f3648b5e2474dc588223fa,b,#,#N/A
43918,a64eb20d8881c7c5febd4ad298669bb3,8,#,127
43919,54363d89cef6ab888e53f408deaad0d5,8,#,126
43943,aa33458a8f9e1123f3e444eed4fb6d48,4,#,#N/A
43959,b4478caccc00c136a1eb45817970b5e6,c,#,#N/A
43981,da73bd050d49b232c3f444a0e0dc94fa,4,#,#N/A
43983,79372eee357c06614ad7c4a8970daadc,e,#,#N/A
44005,908d6555b2440efa8e68d9b6867b0aec,5,#,257
44017,7dc9e780244c6640f33f8d67f3ea999f,9,#,#N/A
44043,8b8abf861903337d544b5dd4bb1274a3,3,#,#N/A
44057,ba97ca333c09f8ab65514873c3309d8a,3,#,#N/A
44067,55d995d8534a19a51e444833268c4144,4,#,#N/A
44070,6c154d65b341957da77718174de98dcb,7,#,#N/A
44091,586345728cfffd7297175700c64028d7,f,#,#N/A
44122,966d6121bd69a4925333e1bb5e574bb1,3,#,#N/A
44133,cbe39c58e6528a4a90da3054d50003cd,0,#,#N/A
44134,2134ef83f0b5e4fcdf8ac09ac87acbbb,b,#,#N/A
44137,befb03871b5f0317fccc3708b09b0aee,c,#,#N/A
44140,2bfc80a2d9dd72d454550e47c7bfdddc,d,#,156
44144,0004c8ff6780be11b4f09b7e707af5ed,0,#,#N/A
44157,8412d4be375fffcf4619e31461e7432c,f,#,#N/A
44161,d65b4c887d13032eee817fc3a329bc52,e,#,#N/A
44165,b8c3708ae52fe34a7b000921aa4b153c,0,#,#N/A
44169,53909289520420279a82a03ccc38d505,c,#,#N/A
44180,dbd68835a1b3356f83b6ef1fdbbb2255,b,#,#N/A
44192,5ca6ea1eb019db8bc039992c60016b04,9,#,#N/A
44204,6b5d3ba5cfbccc711d17c2566ee9a14c,c,#,#N/A
44209,f24f825bbe666ade42f73b52c54552ef,6,#,#N/A
44221,06ceb3abc0eeeb51a5ee97fc1e2b412d,e,#,#N/A
44229,8ca097ec161a3566da3f9c21eee05ac1,e,#,#N/A
44236,045f07b83431a609c8de046ad3297333,3,#,#N/A
44238,9b211d96002faaaca2be84c6a1fafccc,a,#,#N/A
44243,be0b64c4a04bf77788ee0f595b3769fb,7,#,#N/A
44261,cd4a989aaa345fbd9ec65b413b9f103a,a,#,#N/A
44272,9ba5888cfe05d0dae6db7f95019b4521,8,#,94
44282,c4d7e36831f13aac445a3d1f9000be5f,0,#,#N/A
44284,7806ede2954cee54f4222929a54cb8d4,2,#,#N/A
44308,295838051b760eee2489582018eff2ce,e,#,#N/A
44310,2f814d511167ba374c5ec035978cd69a,1,#,338
44320,b5000307c35603edaad4ff65c16651f2,0,#,#N/A
44327,b31750cc0909df1d57ff1bccc24e270f,c,#,#N/A
44337,8bb16978372a670ab1503e0b81070111,1,#,335
44346,566c370e40a645084b8bbb7ae1051355,b,#,#N/A
44365,a915a11c4ca888a541d189f7ca17a50f,8,#,85
44377,624dcaaa8f0f61d0a75b1792cbc93475,a,#,#N/A
44382,bbb9240a1f2219fe102a71e23ae723c6,b,#,#N/A
44397,b4bddd4b0977c168cd28c21fd3e15c8b,d,#,128
44435,b68f000196118f2be6ed7ecdc75942ff,0,#,#N/A
44446,acc4fc40adbbdf4d04ff1f17770dc63c,7,#,#N/A
44452,f2014a0b060e04c7159e617774d0c9b2,7,#,#N/A
44455,e37ff3aebaa044c088d3d451c9996be9,9,#,#N/A
44459,02c26759b1f48357a794fff7b9bd05b7,f,#,#N/A
44462,74ba0928b49dc479fff6631e8fe95677,f,#,#N/A
44466,888b3908583318110d2cf5f507cab316,8,#,75
44483,c53ec844c22246a4e3374625e99890bc,2,#,#N/A
44488,14afe4b679d4d4f6de0a555252129c4d,5,#,209
44489,59e430924219ba9071af36c276222f62,2,#,#N/A
44491,1c144c35ab558c8c6e41e5c3a775aaa4,a,#,#N/A
44500,717c6c444ef221687740820b3857dc50,4,#,#N/A
44518,10a01daa1aceeeb0df4e5f63e771090a,e,#,#N/A
44527,8007ea2066f9fc06ccca78e752bb4f90,c,#,#N/A
44528,6c9500587017004cc0bfc2e222a7cd7e,2,#,#N/A
44530,7fb3522274f09ec7cfcfd2e4e065632e,2,#,#N/A
44559,dd6c82c88865399e9c8bce6d9ab268c0,8,#,65
44591,7a86a777e34ec951badd76e22c0decc6,7,#,#N/A
44602,65706a36888f306a2e9430815ee70624,8,#,63
44606,19a272a6ddc578d8d9ccc10a43f76a7f,c,#,#N/A
44607,d6496e94f0920e6b3fffa5ab83a42920,f,#,#N/A
44610,bada7a8444adff775c18f3812af1f782,4,#,#N/A
44611,0536465dcf723591541e244555449907,5,#,195
44615,bbbf51e81c9b89d79fef8a37ff485dbf,b,#,#N/A
44655,261d8ab1591298e8ac9a037424999cbd,9,#,#N/A
44665,7567b95083c406c020fabbb2346090a6,b,#,#N/A
44670,18ff200fbbc2e48d83aeadd1c97fff6b,f,#,#N/A
44713,9b495e78c92cd600068a709a161571b3,0,#,#N/A
44718,11aaa4cd12e578596c3ed3f7b9a63710,a,#,#N/A
44729,397596c67775c0d7de0a109f1f4dbe4a,7,#,#N/A
44740,149ad0c555301d599fbdbc8fe9b91dcf,5,#,187
44747,b5cc79ecaaa42799e9b8c293d85ed87c,a,#,#N/A
44753,a270b777cfa58cb74802e7159a9debc0,7,#,#N/A
44770,04d4ded840888c227387e1120889f36d,8,#,48
44794,1ba3ccc38de8ac955150f3a7f00165a4,c,#,#N/A
44824,fcab8890170b58eafff495496106b00a,f,#,#N/A
44827,5368c9a0c4188431ae37723799984362,9,#,#N/A
44865,373373c076b9a3f54e9991b2122fad92,9,#,#N/A
44889,7ab73ad158666f51a99adf52781c1fd3,6,#,#N/A
44915,63d9997b3824939d7701466e4a8e17ca,9,#,#N/A
44930,545cd3b63de00efa83b8f77758dde4fa,7,#,#N/A
44938,11060f86a17555c790da62e90e8b0325,5,#,176
44943,5fa8a3c3fa62e375506333469f0a8856,3,#,#N/A
44951,41647776e714621ed878badacece03d7,7,#,#N/A
44962,cd528c02ffe693c592787c0cfef90444,4,#,#N/A
44964,f95f37aa5ec1f7755a86991cc2a53332,3,#,#N/A
44967,20004105de5140ee9e5884ec81f20bfa,0,#,#N/A
44971,55f4215888de97ae36b3a7440f4380a8,8,#,34
44974,914689cb13bc33358991219268c6a0e0,3,#,#N/A
44975,c0dd6b2eee0ca324d2f88a0643ce233e,e,#,#N/A
44979,f1f94412b15f83e8bdca10970bbb1ca9,b,#,#N/A
44988,9ac8885be984c650dba165f7cf6c266e,8,#,30
44998,f86e1ba7f538ba5984f135d2ddd1842b,d,#,75
45008,6d8e841f1bf48783da5c230042ab5444,4,#,#N/A
45012,ac303777559c014c20c8a88084b7f846,7,#,#N/A
45017,588ea1dce6935c425666772f68aac433,6,#,#N/A
45041,3d1abab0c0b8222028e668b4d6ad9b43,2,#,#N/A
45059,1da00010f4f474436183957e34dac34b,0,#,#N/A
45081,ebbbd6a32cdda896e725217ae0517616,b,#,#N/A
45086,48f7c0b1342237500e089e594a7eeeb7,e,#,#N/A
45109,5304c692b7d5d4b18f82203e379995a7,9,#,#N/A
45110,a99039913c94f57019687469c13336f3,3,#,#N/A
45119,f295701e11485cfeb00023c035d6dccc,0,#,#N/A
45124,02c4310f299e6e0ddd148ea38c654284,d,#,64
45136,77b3aaa024d773a35b99c3594733fe6b,a,#,#N/A
45141,1ce4169333d2bdeed3f77b02b5ba9c6e,3,#,#N/A
45144,cd51483396f3eecf502225a46ebc4816,2,#,#N/A
45146,9d7a888c4f7698cba59cad8808f9942c,8,#,14
45180,9ee1c7c7b4cef5b7324fa6845edbaccc,c,#,#N/A
45193,e88b7d4cf4115d0ab9111b65ac0d5e3e,1,#,260
45194,4aaa5189176922d1dc62b0135557887c,a,#,#N/A
45197,a9ebaf209800faddd50f6d705fb95883,d,#,56
45205,c4027d78aaa23bd4b851dba6ec46a1e9,a,#,#N/A
45221,23582c100096487508efcd695d04f172,0,#,#N/A
45223,1b8a418eeeb9292e3e9c1fb529f424eb,e,#,#N/A
45226,53cac83141c50dddf6cf4beb8deed42f,d,#,52
45242,b477e6e066fdd02c42f8837888485b0b,8,#,5
45256,33fb11f6333215285775a310f2fc9334,3,#,#N/A
45260,c39652de72d56077715db3340aee9df2,7,#,#N/A
45264,98a66bf006b533d06e1209bbb5bce122,b,#,#N/A
45276,7f4ccc0d2a41fbe8b66bcc62f34277e8,c,#,#N/A
45282,88888bf57b1ac283f95511fab5388e6e,,#8#,#N/A
45286,ec823903dc726d532888919a461a6bdd,8,#,#N/A
45293,f414dfcc9a4999c7965473438467db88,9,#,#N/A
45302,686e809234b427671dd5ccc5e1586220,c,#,#N/A
45303,0fa01ac68f337f3bd7c9eeeb4a34fed1,e,#,#N/A
45312,54271814a3d5dc513f3695eccc00f721,c,#,#N/A
45313,00359444bf5e40a2f863f89c432773e5,4,#,#N/A
45323,f7e358e478e7a09d7b41118ba5190658,1,#,241
45351,1d343caafffb8df529559796a6c4143a,f,#,#N/A
45362,3be2e2f548f26a8c020e155c1afff1c9,f,#,#N/A
45383,4ee78e3afde7b21baaeae44e7ca3339c,3,#,#N/A
45397,46661b2ea674f76fc814ad6982ec5e0b,6,#,#N/A
45405,5fc9cac7be86337fd9994c7e14e9ff88,9,#,#N/A
45411,8333420e1538ca74aa34a98556c03bb2,3,#,#N/A
